"0.21"	"0.22"	"0.25"	"0.39"	"0.4"	"0.43"	"0.43"	"0.44"	"0.46"	"0.48"	"0.49"	"0.51"	"0.57"	"0.58"	"0.59"	"0.59"	"0.63"	"0.66"	"0.67"	"0.69"	"0.7"	"0.72"	"0.72"	"0.74"	"0.76"	"0.77"	"0.88"	"0.92"	"0.93"	"0.96"	"0.98"	"1"	"1.01"	"1.02"	"1.02"	"1.1"	"1.11"	"1.12"	"1.13"	"1.14"	"1.21"	"1.23"	"1.24"	"1.26"	"1.33"	"1.34"	"1.34"	"1.41"	"1.45"	"1.48"	"1.49"	"1.5"	"1.56"	"1.63"	"1.65"	"1.65"	"1.66"	"1.84"	"1.84"	"1.96"	"2.01"	"2.07"	"2.08"	"2.12"	"2.41"	"2.64"	"2.78"	"2.87"	"3.66"	"3.83"
"264_Myrkdalsvatnet 264_Myrkdalsvatnet"	"264_Myrkdalsvatnet 519_Langen"	"264_Myrkdalsvatnet 404_Jølstravatnet"	"264_Myrkdalsvatnet 2870_Visten"	"264_Myrkdalsvatnet 453_Vinjevatn"	"264_Myrkdalsvatnet 3397_Storsjön"	"264_Myrkdalsvatnet 405_Oppstrynvatnet"	"264_Myrkdalsvatnet 378_Hetlandsvatn"	"264_Myrkdalsvatnet 433_Bandak"	"264_Myrkdalsvatnet 436_Grungevatnet"	"264_Myrkdalsvatnet 288_Vatnevatnet"	"264_Myrkdalsvatnet 3384_Hinsen"	"264_Myrkdalsvatnet 344_Strondafjorden"	"264_Myrkdalsvatnet 10000_Hurdalsjøen"	"264_Myrkdalsvatnet 395_Vostervatnet"	"264_Myrkdalsvatnet 498_Dagarn"	"264_Myrkdalsvatnet 261_Kalandsvatnet"	"264_Myrkdalsvatnet 340_Sæbufjorden"	"264_Myrkdalsvatnet 380_Lutsivatn"	"264_Myrkdalsvatnet 2374_Klämmingen"	"264_Myrkdalsvatnet 487_Hallevatnet"	"264_Myrkdalsvatnet 3027_Nätsjön"	"264_Myrkdalsvatnet 394_Vatsvatnet"	"264_Myrkdalsvatnet 2268_Mylla"	"264_Myrkdalsvatnet 285_Rotevatnet"	"264_Myrkdalsvatnet 10001_Harestuvatnet"	"264_Myrkdalsvatnet 328_Randsfjorden"	"264_Myrkdalsvatnet 3031_Saxen"	"264_Myrkdalsvatnet 189_Krøderen"	"264_Myrkdalsvatnet 191_Rødbyvatnet"	"264_Myrkdalsvatnet 326_Einavatnet"	"264_Myrkdalsvatnet 170_Gjersjøen"	"264_Myrkdalsvatnet 3167_Tisken"	"264_Myrkdalsvatnet 3029_Örlingen"	"264_Myrkdalsvatnet 3399_Grycken"	"264_Myrkdalsvatnet 2875_Näsrämmen"	"264_Myrkdalsvatnet 3220_Stora Korslängen"	"264_Myrkdalsvatnet 3106_Långbjörken"	"264_Myrkdalsvatnet 180_Øgderen"	"264_Myrkdalsvatnet 2887_Tisjön"	"264_Myrkdalsvatnet 482_Bergsvannet"	"264_Myrkdalsvatnet 3516_Holmsjön"	"264_Myrkdalsvatnet 363_Rømsjøen"	"264_Myrkdalsvatnet 3541_Stornaggen"	"264_Myrkdalsvatnet 486_Goksjø"	"264_Myrkdalsvatnet 3165_Bäsingen"	"264_Myrkdalsvatnet 5000_Forsjösjön"	"264_Myrkdalsvatnet 3017_Sör-älgen"	"264_Myrkdalsvatnet 349_Bogstadvannet"	"264_Myrkdalsvatnet 481_Åsrumvatnet"	"264_Myrkdalsvatnet 3025_Halvarsnoren"	"264_Myrkdalsvatnet 3019_Möckeln"	"264_Myrkdalsvatnet 2678_Torrsjøn"	"264_Myrkdalsvatnet 214_Gjesåssjøen"	"264_Myrkdalsvatnet 3020_Ljusnaren"	"264_Myrkdalsvatnet 3160_Skattungen"	"264_Myrkdalsvatnet 339_Ringsjøen"	"264_Myrkdalsvatnet 242_Sør Mesna"	"264_Myrkdalsvatnet 2878_Rangsjön"	"264_Myrkdalsvatnet 2899_Jangen"	"264_Myrkdalsvatnet 345_Trevatna"	"264_Myrkdalsvatnet 361_Rødenessjøen"	"264_Myrkdalsvatnet 3201_Milsjön"	"264_Myrkdalsvatnet 233_Osensjøen"	"264_Myrkdalsvatnet 236_Rokossjøen"	"264_Myrkdalsvatnet 3189_Dragsjön"	"264_Myrkdalsvatnet 2252_Rotnessjøen"	"264_Myrkdalsvatnet 252_Vermundsjøen"	"264_Myrkdalsvatnet 3185_Stora Almsjön"	"264_Myrkdalsvatnet 2888_Halsjøen"
"519_Langen 264_Myrkdalsvatnet"	"519_Langen 519_Langen"	"519_Langen 404_Jølstravatnet"	"519_Langen 2870_Visten"	"519_Langen 453_Vinjevatn"	"519_Langen 3397_Storsjön"	"519_Langen 405_Oppstrynvatnet"	"519_Langen 378_Hetlandsvatn"	"519_Langen 433_Bandak"	"519_Langen 436_Grungevatnet"	"519_Langen 288_Vatnevatnet"	"519_Langen 3384_Hinsen"	"519_Langen 344_Strondafjorden"	"519_Langen 10000_Hurdalsjøen"	"519_Langen 395_Vostervatnet"	"519_Langen 498_Dagarn"	"519_Langen 261_Kalandsvatnet"	"519_Langen 340_Sæbufjorden"	"519_Langen 380_Lutsivatn"	"519_Langen 2374_Klämmingen"	"519_Langen 487_Hallevatnet"	"519_Langen 3027_Nätsjön"	"519_Langen 394_Vatsvatnet"	"519_Langen 2268_Mylla"	"519_Langen 285_Rotevatnet"	"519_Langen 10001_Harestuvatnet"	"519_Langen 328_Randsfjorden"	"519_Langen 3031_Saxen"	"519_Langen 189_Krøderen"	"519_Langen 191_Rødbyvatnet"	"519_Langen 326_Einavatnet"	"519_Langen 170_Gjersjøen"	"519_Langen 3167_Tisken"	"519_Langen 3029_Örlingen"	"519_Langen 3399_Grycken"	"519_Langen 2875_Näsrämmen"	"519_Langen 3220_Stora Korslängen"	"519_Langen 3106_Långbjörken"	"519_Langen 180_Øgderen"	"519_Langen 2887_Tisjön"	"519_Langen 482_Bergsvannet"	"519_Langen 3516_Holmsjön"	"519_Langen 363_Rømsjøen"	"519_Langen 3541_Stornaggen"	"519_Langen 486_Goksjø"	"519_Langen 3165_Bäsingen"	"519_Langen 5000_Forsjösjön"	"519_Langen 3017_Sör-älgen"	"519_Langen 349_Bogstadvannet"	"519_Langen 481_Åsrumvatnet"	"519_Langen 3025_Halvarsnoren"	"519_Langen 3019_Möckeln"	"519_Langen 2678_Torrsjøn"	"519_Langen 214_Gjesåssjøen"	"519_Langen 3020_Ljusnaren"	"519_Langen 3160_Skattungen"	"519_Langen 339_Ringsjøen"	"519_Langen 242_Sør Mesna"	"519_Langen 2878_Rangsjön"	"519_Langen 2899_Jangen"	"519_Langen 345_Trevatna"	"519_Langen 361_Rødenessjøen"	"519_Langen 3201_Milsjön"	"519_Langen 233_Osensjøen"	"519_Langen 236_Rokossjøen"	"519_Langen 3189_Dragsjön"	"519_Langen 2252_Rotnessjøen"	"519_Langen 252_Vermundsjøen"	"519_Langen 3185_Stora Almsjön"	"519_Langen 2888_Halsjøen"
"404_Jølstravatnet 264_Myrkdalsvatnet"	"404_Jølstravatnet 519_Langen"	"404_Jølstravatnet 404_Jølstravatnet"	"404_Jølstravatnet 2870_Visten"	"404_Jølstravatnet 453_Vinjevatn"	"404_Jølstravatnet 3397_Storsjön"	"404_Jølstravatnet 405_Oppstrynvatnet"	"404_Jølstravatnet 378_Hetlandsvatn"	"404_Jølstravatnet 433_Bandak"	"404_Jølstravatnet 436_Grungevatnet"	"404_Jølstravatnet 288_Vatnevatnet"	"404_Jølstravatnet 3384_Hinsen"	"404_Jølstravatnet 344_Strondafjorden"	"404_Jølstravatnet 10000_Hurdalsjøen"	"404_Jølstravatnet 395_Vostervatnet"	"404_Jølstravatnet 498_Dagarn"	"404_Jølstravatnet 261_Kalandsvatnet"	"404_Jølstravatnet 340_Sæbufjorden"	"404_Jølstravatnet 380_Lutsivatn"	"404_Jølstravatnet 2374_Klämmingen"	"404_Jølstravatnet 487_Hallevatnet"	"404_Jølstravatnet 3027_Nätsjön"	"404_Jølstravatnet 394_Vatsvatnet"	"404_Jølstravatnet 2268_Mylla"	"404_Jølstravatnet 285_Rotevatnet"	"404_Jølstravatnet 10001_Harestuvatnet"	"404_Jølstravatnet 328_Randsfjorden"	"404_Jølstravatnet 3031_Saxen"	"404_Jølstravatnet 189_Krøderen"	"404_Jølstravatnet 191_Rødbyvatnet"	"404_Jølstravatnet 326_Einavatnet"	"404_Jølstravatnet 170_Gjersjøen"	"404_Jølstravatnet 3167_Tisken"	"404_Jølstravatnet 3029_Örlingen"	"404_Jølstravatnet 3399_Grycken"	"404_Jølstravatnet 2875_Näsrämmen"	"404_Jølstravatnet 3220_Stora Korslängen"	"404_Jølstravatnet 3106_Långbjörken"	"404_Jølstravatnet 180_Øgderen"	"404_Jølstravatnet 2887_Tisjön"	"404_Jølstravatnet 482_Bergsvannet"	"404_Jølstravatnet 3516_Holmsjön"	"404_Jølstravatnet 363_Rømsjøen"	"404_Jølstravatnet 3541_Stornaggen"	"404_Jølstravatnet 486_Goksjø"	"404_Jølstravatnet 3165_Bäsingen"	"404_Jølstravatnet 5000_Forsjösjön"	"404_Jølstravatnet 3017_Sör-älgen"	"404_Jølstravatnet 349_Bogstadvannet"	"404_Jølstravatnet 481_Åsrumvatnet"	"404_Jølstravatnet 3025_Halvarsnoren"	"404_Jølstravatnet 3019_Möckeln"	"404_Jølstravatnet 2678_Torrsjøn"	"404_Jølstravatnet 214_Gjesåssjøen"	"404_Jølstravatnet 3020_Ljusnaren"	"404_Jølstravatnet 3160_Skattungen"	"404_Jølstravatnet 339_Ringsjøen"	"404_Jølstravatnet 242_Sør Mesna"	"404_Jølstravatnet 2878_Rangsjön"	"404_Jølstravatnet 2899_Jangen"	"404_Jølstravatnet 345_Trevatna"	"404_Jølstravatnet 361_Rødenessjøen"	"404_Jølstravatnet 3201_Milsjön"	"404_Jølstravatnet 233_Osensjøen"	"404_Jølstravatnet 236_Rokossjøen"	"404_Jølstravatnet 3189_Dragsjön"	"404_Jølstravatnet 2252_Rotnessjøen"	"404_Jølstravatnet 252_Vermundsjøen"	"404_Jølstravatnet 3185_Stora Almsjön"	"404_Jølstravatnet 2888_Halsjøen"
"2870_Visten 264_Myrkdalsvatnet"	"2870_Visten 519_Langen"	"2870_Visten 404_Jølstravatnet"	"2870_Visten 2870_Visten"	"2870_Visten 453_Vinjevatn"	"2870_Visten 3397_Storsjön"	"2870_Visten 405_Oppstrynvatnet"	"2870_Visten 378_Hetlandsvatn"	"2870_Visten 433_Bandak"	"2870_Visten 436_Grungevatnet"	"2870_Visten 288_Vatnevatnet"	"2870_Visten 3384_Hinsen"	"2870_Visten 344_Strondafjorden"	"2870_Visten 10000_Hurdalsjøen"	"2870_Visten 395_Vostervatnet"	"2870_Visten 498_Dagarn"	"2870_Visten 261_Kalandsvatnet"	"2870_Visten 340_Sæbufjorden"	"2870_Visten 380_Lutsivatn"	"2870_Visten 2374_Klämmingen"	"2870_Visten 487_Hallevatnet"	"2870_Visten 3027_Nätsjön"	"2870_Visten 394_Vatsvatnet"	"2870_Visten 2268_Mylla"	"2870_Visten 285_Rotevatnet"	"2870_Visten 10001_Harestuvatnet"	"2870_Visten 328_Randsfjorden"	"2870_Visten 3031_Saxen"	"2870_Visten 189_Krøderen"	"2870_Visten 191_Rødbyvatnet"	"2870_Visten 326_Einavatnet"	"2870_Visten 170_Gjersjøen"	"2870_Visten 3167_Tisken"	"2870_Visten 3029_Örlingen"	"2870_Visten 3399_Grycken"	"2870_Visten 2875_Näsrämmen"	"2870_Visten 3220_Stora Korslängen"	"2870_Visten 3106_Långbjörken"	"2870_Visten 180_Øgderen"	"2870_Visten 2887_Tisjön"	"2870_Visten 482_Bergsvannet"	"2870_Visten 3516_Holmsjön"	"2870_Visten 363_Rømsjøen"	"2870_Visten 3541_Stornaggen"	"2870_Visten 486_Goksjø"	"2870_Visten 3165_Bäsingen"	"2870_Visten 5000_Forsjösjön"	"2870_Visten 3017_Sör-älgen"	"2870_Visten 349_Bogstadvannet"	"2870_Visten 481_Åsrumvatnet"	"2870_Visten 3025_Halvarsnoren"	"2870_Visten 3019_Möckeln"	"2870_Visten 2678_Torrsjøn"	"2870_Visten 214_Gjesåssjøen"	"2870_Visten 3020_Ljusnaren"	"2870_Visten 3160_Skattungen"	"2870_Visten 339_Ringsjøen"	"2870_Visten 242_Sør Mesna"	"2870_Visten 2878_Rangsjön"	"2870_Visten 2899_Jangen"	"2870_Visten 345_Trevatna"	"2870_Visten 361_Rødenessjøen"	"2870_Visten 3201_Milsjön"	"2870_Visten 233_Osensjøen"	"2870_Visten 236_Rokossjøen"	"2870_Visten 3189_Dragsjön"	"2870_Visten 2252_Rotnessjøen"	"2870_Visten 252_Vermundsjøen"	"2870_Visten 3185_Stora Almsjön"	"2870_Visten 2888_Halsjøen"
"453_Vinjevatn 264_Myrkdalsvatnet"	"453_Vinjevatn 519_Langen"	"453_Vinjevatn 404_Jølstravatnet"	"453_Vinjevatn 2870_Visten"	"453_Vinjevatn 453_Vinjevatn"	"453_Vinjevatn 3397_Storsjön"	"453_Vinjevatn 405_Oppstrynvatnet"	"453_Vinjevatn 378_Hetlandsvatn"	"453_Vinjevatn 433_Bandak"	"453_Vinjevatn 436_Grungevatnet"	"453_Vinjevatn 288_Vatnevatnet"	"453_Vinjevatn 3384_Hinsen"	"453_Vinjevatn 344_Strondafjorden"	"453_Vinjevatn 10000_Hurdalsjøen"	"453_Vinjevatn 395_Vostervatnet"	"453_Vinjevatn 498_Dagarn"	"453_Vinjevatn 261_Kalandsvatnet"	"453_Vinjevatn 340_Sæbufjorden"	"453_Vinjevatn 380_Lutsivatn"	"453_Vinjevatn 2374_Klämmingen"	"453_Vinjevatn 487_Hallevatnet"	"453_Vinjevatn 3027_Nätsjön"	"453_Vinjevatn 394_Vatsvatnet"	"453_Vinjevatn 2268_Mylla"	"453_Vinjevatn 285_Rotevatnet"	"453_Vinjevatn 10001_Harestuvatnet"	"453_Vinjevatn 328_Randsfjorden"	"453_Vinjevatn 3031_Saxen"	"453_Vinjevatn 189_Krøderen"	"453_Vinjevatn 191_Rødbyvatnet"	"453_Vinjevatn 326_Einavatnet"	"453_Vinjevatn 170_Gjersjøen"	"453_Vinjevatn 3167_Tisken"	"453_Vinjevatn 3029_Örlingen"	"453_Vinjevatn 3399_Grycken"	"453_Vinjevatn 2875_Näsrämmen"	"453_Vinjevatn 3220_Stora Korslängen"	"453_Vinjevatn 3106_Långbjörken"	"453_Vinjevatn 180_Øgderen"	"453_Vinjevatn 2887_Tisjön"	"453_Vinjevatn 482_Bergsvannet"	"453_Vinjevatn 3516_Holmsjön"	"453_Vinjevatn 363_Rømsjøen"	"453_Vinjevatn 3541_Stornaggen"	"453_Vinjevatn 486_Goksjø"	"453_Vinjevatn 3165_Bäsingen"	"453_Vinjevatn 5000_Forsjösjön"	"453_Vinjevatn 3017_Sör-älgen"	"453_Vinjevatn 349_Bogstadvannet"	"453_Vinjevatn 481_Åsrumvatnet"	"453_Vinjevatn 3025_Halvarsnoren"	"453_Vinjevatn 3019_Möckeln"	"453_Vinjevatn 2678_Torrsjøn"	"453_Vinjevatn 214_Gjesåssjøen"	"453_Vinjevatn 3020_Ljusnaren"	"453_Vinjevatn 3160_Skattungen"	"453_Vinjevatn 339_Ringsjøen"	"453_Vinjevatn 242_Sør Mesna"	"453_Vinjevatn 2878_Rangsjön"	"453_Vinjevatn 2899_Jangen"	"453_Vinjevatn 345_Trevatna"	"453_Vinjevatn 361_Rødenessjøen"	"453_Vinjevatn 3201_Milsjön"	"453_Vinjevatn 233_Osensjøen"	"453_Vinjevatn 236_Rokossjøen"	"453_Vinjevatn 3189_Dragsjön"	"453_Vinjevatn 2252_Rotnessjøen"	"453_Vinjevatn 252_Vermundsjøen"	"453_Vinjevatn 3185_Stora Almsjön"	"453_Vinjevatn 2888_Halsjøen"
"3397_Storsjön 264_Myrkdalsvatnet"	"3397_Storsjön 519_Langen"	"3397_Storsjön 404_Jølstravatnet"	"3397_Storsjön 2870_Visten"	"3397_Storsjön 453_Vinjevatn"	"3397_Storsjön 3397_Storsjön"	"3397_Storsjön 405_Oppstrynvatnet"	"3397_Storsjön 378_Hetlandsvatn"	"3397_Storsjön 433_Bandak"	"3397_Storsjön 436_Grungevatnet"	"3397_Storsjön 288_Vatnevatnet"	"3397_Storsjön 3384_Hinsen"	"3397_Storsjön 344_Strondafjorden"	"3397_Storsjön 10000_Hurdalsjøen"	"3397_Storsjön 395_Vostervatnet"	"3397_Storsjön 498_Dagarn"	"3397_Storsjön 261_Kalandsvatnet"	"3397_Storsjön 340_Sæbufjorden"	"3397_Storsjön 380_Lutsivatn"	"3397_Storsjön 2374_Klämmingen"	"3397_Storsjön 487_Hallevatnet"	"3397_Storsjön 3027_Nätsjön"	"3397_Storsjön 394_Vatsvatnet"	"3397_Storsjön 2268_Mylla"	"3397_Storsjön 285_Rotevatnet"	"3397_Storsjön 10001_Harestuvatnet"	"3397_Storsjön 328_Randsfjorden"	"3397_Storsjön 3031_Saxen"	"3397_Storsjön 189_Krøderen"	"3397_Storsjön 191_Rødbyvatnet"	"3397_Storsjön 326_Einavatnet"	"3397_Storsjön 170_Gjersjøen"	"3397_Storsjön 3167_Tisken"	"3397_Storsjön 3029_Örlingen"	"3397_Storsjön 3399_Grycken"	"3397_Storsjön 2875_Näsrämmen"	"3397_Storsjön 3220_Stora Korslängen"	"3397_Storsjön 3106_Långbjörken"	"3397_Storsjön 180_Øgderen"	"3397_Storsjön 2887_Tisjön"	"3397_Storsjön 482_Bergsvannet"	"3397_Storsjön 3516_Holmsjön"	"3397_Storsjön 363_Rømsjøen"	"3397_Storsjön 3541_Stornaggen"	"3397_Storsjön 486_Goksjø"	"3397_Storsjön 3165_Bäsingen"	"3397_Storsjön 5000_Forsjösjön"	"3397_Storsjön 3017_Sör-älgen"	"3397_Storsjön 349_Bogstadvannet"	"3397_Storsjön 481_Åsrumvatnet"	"3397_Storsjön 3025_Halvarsnoren"	"3397_Storsjön 3019_Möckeln"	"3397_Storsjön 2678_Torrsjøn"	"3397_Storsjön 214_Gjesåssjøen"	"3397_Storsjön 3020_Ljusnaren"	"3397_Storsjön 3160_Skattungen"	"3397_Storsjön 339_Ringsjøen"	"3397_Storsjön 242_Sør Mesna"	"3397_Storsjön 2878_Rangsjön"	"3397_Storsjön 2899_Jangen"	"3397_Storsjön 345_Trevatna"	"3397_Storsjön 361_Rødenessjøen"	"3397_Storsjön 3201_Milsjön"	"3397_Storsjön 233_Osensjøen"	"3397_Storsjön 236_Rokossjøen"	"3397_Storsjön 3189_Dragsjön"	"3397_Storsjön 2252_Rotnessjøen"	"3397_Storsjön 252_Vermundsjøen"	"3397_Storsjön 3185_Stora Almsjön"	"3397_Storsjön 2888_Halsjøen"
"405_Oppstrynvatnet 264_Myrkdalsvatnet"	"405_Oppstrynvatnet 519_Langen"	"405_Oppstrynvatnet 404_Jølstravatnet"	"405_Oppstrynvatnet 2870_Visten"	"405_Oppstrynvatnet 453_Vinjevatn"	"405_Oppstrynvatnet 3397_Storsjön"	"405_Oppstrynvatnet 405_Oppstrynvatnet"	"405_Oppstrynvatnet 378_Hetlandsvatn"	"405_Oppstrynvatnet 433_Bandak"	"405_Oppstrynvatnet 436_Grungevatnet"	"405_Oppstrynvatnet 288_Vatnevatnet"	"405_Oppstrynvatnet 3384_Hinsen"	"405_Oppstrynvatnet 344_Strondafjorden"	"405_Oppstrynvatnet 10000_Hurdalsjøen"	"405_Oppstrynvatnet 395_Vostervatnet"	"405_Oppstrynvatnet 498_Dagarn"	"405_Oppstrynvatnet 261_Kalandsvatnet"	"405_Oppstrynvatnet 340_Sæbufjorden"	"405_Oppstrynvatnet 380_Lutsivatn"	"405_Oppstrynvatnet 2374_Klämmingen"	"405_Oppstrynvatnet 487_Hallevatnet"	"405_Oppstrynvatnet 3027_Nätsjön"	"405_Oppstrynvatnet 394_Vatsvatnet"	"405_Oppstrynvatnet 2268_Mylla"	"405_Oppstrynvatnet 285_Rotevatnet"	"405_Oppstrynvatnet 10001_Harestuvatnet"	"405_Oppstrynvatnet 328_Randsfjorden"	"405_Oppstrynvatnet 3031_Saxen"	"405_Oppstrynvatnet 189_Krøderen"	"405_Oppstrynvatnet 191_Rødbyvatnet"	"405_Oppstrynvatnet 326_Einavatnet"	"405_Oppstrynvatnet 170_Gjersjøen"	"405_Oppstrynvatnet 3167_Tisken"	"405_Oppstrynvatnet 3029_Örlingen"	"405_Oppstrynvatnet 3399_Grycken"	"405_Oppstrynvatnet 2875_Näsrämmen"	"405_Oppstrynvatnet 3220_Stora Korslängen"	"405_Oppstrynvatnet 3106_Långbjörken"	"405_Oppstrynvatnet 180_Øgderen"	"405_Oppstrynvatnet 2887_Tisjön"	"405_Oppstrynvatnet 482_Bergsvannet"	"405_Oppstrynvatnet 3516_Holmsjön"	"405_Oppstrynvatnet 363_Rømsjøen"	"405_Oppstrynvatnet 3541_Stornaggen"	"405_Oppstrynvatnet 486_Goksjø"	"405_Oppstrynvatnet 3165_Bäsingen"	"405_Oppstrynvatnet 5000_Forsjösjön"	"405_Oppstrynvatnet 3017_Sör-älgen"	"405_Oppstrynvatnet 349_Bogstadvannet"	"405_Oppstrynvatnet 481_Åsrumvatnet"	"405_Oppstrynvatnet 3025_Halvarsnoren"	"405_Oppstrynvatnet 3019_Möckeln"	"405_Oppstrynvatnet 2678_Torrsjøn"	"405_Oppstrynvatnet 214_Gjesåssjøen"	"405_Oppstrynvatnet 3020_Ljusnaren"	"405_Oppstrynvatnet 3160_Skattungen"	"405_Oppstrynvatnet 339_Ringsjøen"	"405_Oppstrynvatnet 242_Sør Mesna"	"405_Oppstrynvatnet 2878_Rangsjön"	"405_Oppstrynvatnet 2899_Jangen"	"405_Oppstrynvatnet 345_Trevatna"	"405_Oppstrynvatnet 361_Rødenessjøen"	"405_Oppstrynvatnet 3201_Milsjön"	"405_Oppstrynvatnet 233_Osensjøen"	"405_Oppstrynvatnet 236_Rokossjøen"	"405_Oppstrynvatnet 3189_Dragsjön"	"405_Oppstrynvatnet 2252_Rotnessjøen"	"405_Oppstrynvatnet 252_Vermundsjøen"	"405_Oppstrynvatnet 3185_Stora Almsjön"	"405_Oppstrynvatnet 2888_Halsjøen"
"378_Hetlandsvatn 264_Myrkdalsvatnet"	"378_Hetlandsvatn 519_Langen"	"378_Hetlandsvatn 404_Jølstravatnet"	"378_Hetlandsvatn 2870_Visten"	"378_Hetlandsvatn 453_Vinjevatn"	"378_Hetlandsvatn 3397_Storsjön"	"378_Hetlandsvatn 405_Oppstrynvatnet"	"378_Hetlandsvatn 378_Hetlandsvatn"	"378_Hetlandsvatn 433_Bandak"	"378_Hetlandsvatn 436_Grungevatnet"	"378_Hetlandsvatn 288_Vatnevatnet"	"378_Hetlandsvatn 3384_Hinsen"	"378_Hetlandsvatn 344_Strondafjorden"	"378_Hetlandsvatn 10000_Hurdalsjøen"	"378_Hetlandsvatn 395_Vostervatnet"	"378_Hetlandsvatn 498_Dagarn"	"378_Hetlandsvatn 261_Kalandsvatnet"	"378_Hetlandsvatn 340_Sæbufjorden"	"378_Hetlandsvatn 380_Lutsivatn"	"378_Hetlandsvatn 2374_Klämmingen"	"378_Hetlandsvatn 487_Hallevatnet"	"378_Hetlandsvatn 3027_Nätsjön"	"378_Hetlandsvatn 394_Vatsvatnet"	"378_Hetlandsvatn 2268_Mylla"	"378_Hetlandsvatn 285_Rotevatnet"	"378_Hetlandsvatn 10001_Harestuvatnet"	"378_Hetlandsvatn 328_Randsfjorden"	"378_Hetlandsvatn 3031_Saxen"	"378_Hetlandsvatn 189_Krøderen"	"378_Hetlandsvatn 191_Rødbyvatnet"	"378_Hetlandsvatn 326_Einavatnet"	"378_Hetlandsvatn 170_Gjersjøen"	"378_Hetlandsvatn 3167_Tisken"	"378_Hetlandsvatn 3029_Örlingen"	"378_Hetlandsvatn 3399_Grycken"	"378_Hetlandsvatn 2875_Näsrämmen"	"378_Hetlandsvatn 3220_Stora Korslängen"	"378_Hetlandsvatn 3106_Långbjörken"	"378_Hetlandsvatn 180_Øgderen"	"378_Hetlandsvatn 2887_Tisjön"	"378_Hetlandsvatn 482_Bergsvannet"	"378_Hetlandsvatn 3516_Holmsjön"	"378_Hetlandsvatn 363_Rømsjøen"	"378_Hetlandsvatn 3541_Stornaggen"	"378_Hetlandsvatn 486_Goksjø"	"378_Hetlandsvatn 3165_Bäsingen"	"378_Hetlandsvatn 5000_Forsjösjön"	"378_Hetlandsvatn 3017_Sör-älgen"	"378_Hetlandsvatn 349_Bogstadvannet"	"378_Hetlandsvatn 481_Åsrumvatnet"	"378_Hetlandsvatn 3025_Halvarsnoren"	"378_Hetlandsvatn 3019_Möckeln"	"378_Hetlandsvatn 2678_Torrsjøn"	"378_Hetlandsvatn 214_Gjesåssjøen"	"378_Hetlandsvatn 3020_Ljusnaren"	"378_Hetlandsvatn 3160_Skattungen"	"378_Hetlandsvatn 339_Ringsjøen"	"378_Hetlandsvatn 242_Sør Mesna"	"378_Hetlandsvatn 2878_Rangsjön"	"378_Hetlandsvatn 2899_Jangen"	"378_Hetlandsvatn 345_Trevatna"	"378_Hetlandsvatn 361_Rødenessjøen"	"378_Hetlandsvatn 3201_Milsjön"	"378_Hetlandsvatn 233_Osensjøen"	"378_Hetlandsvatn 236_Rokossjøen"	"378_Hetlandsvatn 3189_Dragsjön"	"378_Hetlandsvatn 2252_Rotnessjøen"	"378_Hetlandsvatn 252_Vermundsjøen"	"378_Hetlandsvatn 3185_Stora Almsjön"	"378_Hetlandsvatn 2888_Halsjøen"
